Site,Year,Week,Org Code,Org Name,Mch Code,Criticality,Priority Id,Object Description,Wo No,Actual Reg Date,Actual Start Date,Actual Finish Date,Reaction Hours,Repair Hours,Downtime Hours,Err Cause,Err Cause Descr,Err Type,Err Type Descr,Performed Action Id,Performed Action Descr,Err Class,Err Class Descr,Work Type Category,Work Type Id,Work Type Descr,Wo Status Id
AEAD,2024,202450,MAINT,Maintenance,004-0125-00,1,2,AIR DRYER,1022207,27-11-24 15:11,09-12-24 08:00,09-12-24 08:00,280.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,000-0019-00,0,1,FIRE HOSE & HOSE REELS,1022204,27-11-24 15:11,09-12-24 08:00,09-12-24 08:00,280.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,005-0103-00,0,1,"FIRE FOAM TANK,1000 GLN",1022199,27-11-24 15:11,09-12-24 08:00,09-12-24 08:00,280.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,000-0021-00,0,1,FM 200 & KITCHEN HOOD SUPPRESSION SYSTEM,1022202,27-11-24 15:11,09-12-24 08:00,09-12-24 08:00,280.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,000-0002-01,0,1,FIRE ALARM SYSTEM - Fire Alarm Panel,1022197,27-11-24 15:11,09-12-24 08:00,09-12-24 08:00,280.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,000-0002-00,0,1,FIRE ALARM SYSTEM,1022193,27-11-24 15:11,09-12-24 08:00,09-12-24 08:00,280.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,000-0001-00,0,1,FIRE EXTINGUISHERS,1022192,27-11-24 15:11,09-12-24 08:00,09-12-24 08:00,280.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,000-0003-00,0,0,FIRE SPRINKLER,1022191,27-11-24 15:11,09-12-24 08:00,09-12-24 08:00,280.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,000-0003-00,0,1,FIRE SPRINKLER,1022194,27-11-24 15:11,09-12-24 08:00,09-12-24 08:00,280.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,003-0000-00,3,2,FINISHED GOODS STORE [ LOCATION],550584,27-11-24 09:51,09-12-24 08:00,09-12-24 08:00,286.1,2,0,C2,Site Services,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0445-00,1,2,DEVREE  AUTOMATIC FILLING M/C,545624,06-11-24 05:56,09-12-24 08:00,09-12-24 08:00,794.1,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0422-00,1,2,DISSOLVER 60HP [OLD],553300,09-12-24 08:46,09-12-24 10:17,09-12-24 10:17,1.5,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P9,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0244-00,1,2,WISPERSOR,553361,09-12-24 10:19,09-12-24 10:19,09-12-24 10:19,0,1.5,0,C4,Lack of cleaning.,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0448-00,2,2,4LTR PRESSING  UNIT,553319,09-12-24 09:44,09-12-24 10:19,09-12-24 10:19,0.6,0.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,022-0000-00,3,2,HR & FINANCE [ LOCATION],553293,09-12-24 08:23,09-12-24 10:19,09-12-24 10:19,1.9,1,0,C2,Site Services,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,011-0000-00,3,2,CANTEEN [LOCATION],553260,09-12-24 07:24,09-12-24 10:19,09-12-24 10:19,2.9,2.5,0,C1,Run to Fail,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0461-00,1,2,ZINC SILICATE DISSOLVER (160KW),553259,09-12-24 07:23,09-12-24 10:19,09-12-24 10:19,2.9,1,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0245-00,1,2,"WISPERSOR ,",553211,09-12-24 05:42,09-12-24 10:19,09-12-24 10:19,4.6,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0241-07,1,2,HOPPER FOR 241 [FOR SILICA CHARGING],553652,10-12-24 08:00,10-12-24 08:00,10-12-24 08:00,0,,0,C5,Improper use,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0152-00,2,2,DEVREE FILLING M/C ( RESIST),553893,10-12-24 08:00,10-12-24 08:00,10-12-24 08:00,0,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0116-00,2,2,DIAPHRAGM PUMP,553761,10-12-24 08:00,10-12-24 08:00,10-12-24 08:00,0,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,008-0409-00,2,1,DALMEC MANIPULATOR,1022282,27-11-24 15:11,10-12-24 08:00,10-12-24 08:00,304.8,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0565-00,2,2,HIGH PRESSURE CLEANING MACHINE,1022283,27-11-24 15:11,10-12-24 08:00,10-12-24 08:00,304.8,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0484-00,1,2,SPRAY BOOTH,1022279,27-11-24 15:11,10-12-24 08:00,10-12-24 08:00,304.8,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0504-00,0,2,ROOF FAN,1022268,27-11-24 15:11,10-12-24 08:00,10-12-24 08:00,304.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0462-00,1,2,"REACTOR, AGITATOR",1022240,27-11-24 15:11,10-12-24 08:00,10-12-24 08:00,304.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0457-00,1,2,HYDRAULIC LIFT 2TON,1022233,27-11-24 15:11,10-12-24 08:00,10-12-24 08:00,304.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0400-00,2,2,"VACUUM CLEANER,AIR OPERATED",1022225,27-11-24 15:11,10-12-24 08:00,10-12-24 08:00,304.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,000-0006-00,2,2,MAIN GATE-01,1022222,27-11-24 15:11,10-12-24 08:00,10-12-24 08:00,304.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,005-0105-00,2,3,DOMESTIC  PUMP PANEL,1022196,27-11-24 15:11,10-12-24 08:00,10-12-24 08:00,304.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0002-00,0,2,PRODUCTION- EARTHING CLAMPS,1022176,27-11-24 15:10,10-12-24 08:00,10-12-24 08:00,304.8,3,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0003-00,0,2,TINTING- EARTHING CLAMPS,1022177,27-11-24 15:10,10-12-24 08:00,10-12-24 11:00,304.8,3,3,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0578-00,2,2,AIR HOIST 1.5TON near Dissolver 241,553760,10-12-24 13:51,10-12-24 15:24,10-12-24 15:24,1.6,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0225-00,1,2,SUPERMILL,553644,10-12-24 08:43,10-12-24 15:24,10-12-24 15:24,6.7,8.5,0,C23,Condition based maintenanced,T1,Maintenance,P9,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,003-0000-00,3,3,FINISHED GOODS STORE [ LOCATION],553798,10-12-24 15:36,10-12-24 16:41,10-12-24 16:41,1.1,1.5,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],529954,02-09-24 10:51,11-12-24 00:00,11-12-24 00:00,2389.1,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0241-00,1,2,DISSOLVER,553955,11-12-24 07:08,11-12-24 07:08,11-12-24 07:40,0,2,0.5,C5,Improper use,T1,Maintenance,P1,,CL7,Maintenance,Corrective Acute,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,003-0411-00,2,2,BATTERY OPERATED PALLET TROLLEY (LINDE) 2TON,553455,09-12-24 15:16,11-12-24 08:00,11-12-24 08:00,40.7,1,0,C5,Improper use,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0203-00,2,1,DISSOLVER[FLOOR MOUNTED],1022235,27-11-24 15:11,11-12-24 08:00,11-12-24 08:00,328.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0444-00,1,2,THINNER FILLING M/C,1022229,27-11-24 15:11,11-12-24 08:00,11-12-24 08:00,328.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0425-00,0,2,DUST  EXTRACTION  SYSTEM [ PRODUCTION ],1022228,27-11-24 15:11,11-12-24 08:00,11-12-24 08:00,328.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0424-00,0,2,DUST  EXTRACTION  SYSTEM [ CHEMFLAKE],1022227,27-11-24 15:11,11-12-24 08:00,11-12-24 08:00,328.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0005-00,0,2,TINTING FILLING-EARTHING CLAMPS,1022208,27-11-24 15:11,11-12-24 08:00,11-12-24 08:00,328.8,6,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0410-00,2,2,"PALLET TROLLEY,HYDRAULIC 2.5 TON",550035,25-11-24 11:58,11-12-24 08:00,11-12-24 08:00,380,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P8,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,003-0000-00,3,2,FINISHED GOODS STORE [ LOCATION],545944,07-11-24 07:58,11-12-24 08:00,11-12-24 08:00,816,1,0,C2,Site Services,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0008-00,1,2,RACK INSPECTION AND CERTIFICATION-YEARLY,1008840,01-10-24 08:58,11-12-24 08:00,11-12-24 08:00,1703,6,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0175-00,2,2,BATTERY OPERATED PALLET TROLLEY (EX) - Production area,553980,11-12-24 08:34,11-12-24 10:06,11-12-24 10:06,1.5,1,0,C5,Improper use,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,011-0000-00,3,2,CANTEEN [LOCATION],554029,11-12-24 10:38,11-12-24 10:38,11-12-24 10:38,0,0.5,0,C2,Site Services,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,000-0015-00,2,2,METAL DIESEL TANK 1000 LTR CAPACITY,553949,11-12-24 06:54,11-12-24 16:31,11-12-24 16:31,9.6,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],554117,11-12-24 14:48,11-12-24 16:33,11-12-24 16:33,1.8,5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0175-00,2,2,BATTERY OPERATED PALLET TROLLEY (EX) - Production area,554381,12-12-24 08:00,12-12-24 08:00,12-12-24 08:00,0,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,002-0000-00,3,2,ADMIN. BUILDING [LOCATION],554122,11-12-24 14:56,12-12-24 08:00,12-12-24 08:00,17.1,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,003-0000-00,3,2,FINISHED GOODS STORE [ LOCATION],547222,13-11-24 08:14,12-12-24 08:00,12-12-24 08:00,695.8,,0,C2,Site Services,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,003-0000-00,3,2,FINISHED GOODS STORE [ LOCATION],554385,12-12-24 15:27,12-12-24 16:20,12-12-24 16:20,0.9,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0241-01,1,2,"DISSOLVER  TANK , SS , 3500 LTR , JACKETED TANK",554366,12-12-24 13:56,12-12-24 16:20,12-12-24 16:20,2.4,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0244-00,1,2,WISPERSOR,554360,12-12-24 13:22,12-12-24 16:20,12-12-24 16:20,3,0.5,0,C2,Site Services,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0245-00,1,2,"WISPERSOR ,",554290,12-12-24 10:14,12-12-24 16:20,12-12-24 16:20,6.1,1.5,0,C2,Site Services,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,002-0000-00,3,2,ADMIN. BUILDING [LOCATION],554285,12-12-24 09:59,12-12-24 16:20,12-12-24 16:20,6.3,2.5,0,C1,Run to Fail,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],554279,12-12-24 09:41,12-12-24 16:20,12-12-24 16:20,6.6,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],554545,13-12-24 08:00,13-12-24 08:00,13-12-24 08:00,0,1,0,C2,Site Services,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,006-0101-00,1,2,CAPACITOR BANK,1022237,27-11-24 15:11,13-12-24 08:00,13-12-24 08:00,376.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,006-0103-00,1,2,CAPACITOR BANK,1022238,27-11-24 15:11,13-12-24 08:00,13-12-24 08:00,376.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,004-0552-00,2,2,Duct Cleaning,1003505,03-09-24 14:46,13-12-24 12:52,13-12-24 12:52,2422.1,3,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,006-0100-00,1,2,MDB-01,1022184,27-11-24 15:10,15-12-24 00:00,15-12-24 00:00,416.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202450,MAINT,Maintenance,006-0102-00,1,2,MDB-02,1022185,27-11-24 15:10,15-12-24 00:00,15-12-24 00:00,416.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0004-00,0,2,FILLING PRODUCTION EARTHING CLAMPS,1022210,27-11-24 15:11,16-12-24 08:00,16-12-24 08:00,448.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0241-01,1,2,"DISSOLVER  TANK , SS , 3500 LTR , JACKETED TANK",554994,16-12-24 11:15,17-12-24 08:00,17-12-24 08:00,20.7,1.5,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0463-00,1,2,"PUMP CENTRIFUGAL,HCL",1022277,27-11-24 15:11,17-12-24 08:00,17-12-24 08:00,472.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0490-00,1,2,SUPERFLOW BUHLER MILL [AGITATOR MILL],1022280,27-11-24 15:11,17-12-24 08:00,17-12-24 08:00,472.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0507-00,0,2,ROOF FAN,1022271,27-11-24 15:11,17-12-24 08:00,17-12-24 08:00,472.8,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0509-00,0,2,"FAN,DUST EXTRACTION",1022273,27-11-24 15:11,17-12-24 08:00,17-12-24 08:00,472.8,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0501-00,0,2,"ROOF FAN, FUME EXTRACTION",1022265,27-11-24 15:11,17-12-24 08:00,17-12-24 08:00,472.8,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0177-00,2,2,ADDTIVE STATION REXSON COLOUR WEIGH,1022213,27-11-24 15:11,17-12-24 08:00,17-12-24 08:00,472.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,010-0104-00,2,2,POT WASHING UNIT FOR RECLAIMER,1008967,01-10-24 09:00,17-12-24 08:00,17-12-24 08:00,1847,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0008-00,1,2,RACK INSPECTION AND CERTIFICATION-YEARLY,1008839,01-10-24 08:58,17-12-24 08:00,17-12-24 08:00,1847,9.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0201-00,1,2,DISSOLVER,554977,16-12-24 10:38,18-12-24 08:00,18-12-24 08:00,45.4,5,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,007-0100-00,0,1,FIRE WATER SPRINKLER TANK,1022284,27-11-24 15:11,18-12-24 08:00,18-12-24 08:00,496.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0492-00,1,2,HEATER,1022264,27-11-24 15:11,18-12-24 08:00,18-12-24 08:00,496.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0547-00,2,1,Flow Meter Calibration [Inspection],1022262,27-11-24 15:11,18-12-24 08:00,18-12-24 08:00,496.8,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0490-01,2,2,"PRODUCT PUMP, SUPER FLOW MILL",1022263,27-11-24 15:11,18-12-24 08:00,18-12-24 08:00,496.8,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,005-0101-00,0,1,"FIRE PUMP ELECTRIC,90KW",1022258,27-11-24 15:11,18-12-24 08:00,18-12-24 08:00,496.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0241-01,1,2,"DISSOLVER  TANK , SS , 3500 LTR , JACKETED TANK",555672,18-12-24 11:54,19-12-24 08:00,19-12-24 08:00,20.1,,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,000-0019-00,0,1,FIRE HOSE & HOSE REELS,1022260,27-11-24 15:11,19-12-24 08:00,19-12-24 08:00,520.8,4,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,000-0002-01,0,1,FIRE ALARM SYSTEM - Fire Alarm Panel,1022255,27-11-24 15:11,19-12-24 08:00,19-12-24 08:00,520.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,003-0000-00,3,2,FINISHED GOODS STORE [ LOCATION],544530,31-10-24 12:43,19-12-24 08:00,19-12-24 08:00,1171.3,,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,003-0000-00,3,2,FINISHED GOODS STORE [ LOCATION],543688,28-10-24 12:38,19-12-24 08:00,19-12-24 08:00,1243.4,,0,C2,Site Services,T1,Maintenance,P4,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0245-00,1,2,"WISPERSOR ,",556033,19-12-24 15:38,20-12-24 08:00,20-12-24 08:00,16.4,14,0,C23,Condition based maintenanced,T1,Maintenance,P9,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,004-0000-00,3,3,FACTORY [ LOCATION ],554626,13-12-24 12:56,20-12-24 08:00,20-12-24 08:00,163.1,,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,000-0002-00,0,1,FIRE ALARM SYSTEM,1022256,27-11-24 15:11,20-12-24 08:00,20-12-24 08:00,544.8,4,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202451,MAINT,Maintenance,000-0001-00,0,1,FIRE EXTINGUISHERS,1022257,27-11-24 15:11,20-12-24 08:00,20-12-24 08:00,544.8,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
